id,text,Sentiment,device,date
8.93E+17,"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.",0.3,Twitter for iPhone,4/8/17
8.93E+17,"""Consumer confidence is at a 16 year high....and for good reason. Much more regulation """"busting"""" to come. Working hard on tax cuts &amp, reform!""",0.278472222,Twitter for iPhone,4/8/17
8.93E+17,....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.,0.5,Twitter for iPhone,4/8/17
8.93E+17,"Toyota &amp, Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!",0.214545455,Twitter for iPhone,4/8/17
8.93E+17,"Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! https://t.co/thRh7htVbH",0.533333333,Twitter for iPhone,4/8/17
8.93E+17,Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA🇺🇸,0.225,Twitter for iPhone,3/8/17
8.93E+17,"Our relationship with Russia is at an all-time &amp, very dangerous  low. You can thank Congress, the same people that can't even give us HCare!",-0.26,Twitter for iPhone,3/8/17
8.93E+17,"I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp, jobs will grow.",0.2,Twitter for iPhone,3/8/17
8.93E+17,Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!,0.35,Twitter for iPhone,3/8/17
8.93E+17,"I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE",0.225,Twitter for iPhone,3/8/17
8.93E+17,"""""""Why the Rust Belt just gave Donald Trump a hero's welcome""""https://t.co/nqiZ8h8ajk""",0.8,Twitter for iPhone,2/8/17
8.93E+17,"Small business owners are the DREAMERS &amp, INNOVATORS who are powering us into the future!Read more and watch here: https://t.co/hZE3fUqKDf https://t.co/TJn5x6HrFG",0.125,Twitter for iPhone,2/8/17
8.92E+17,Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!,-0.116666667,Twitter for iPhone,1/8/17
8.92E+17,"""""""Corporations have NEVER made as much money as they are making now."""" Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!""",0.1,Twitter for iPhone,1/8/17
8.92E+17,"Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!",0.08,Twitter for iPhone,1/8/17
8.92E+17,A great day at the White House!,0.4,Twitter for iPhone,31/7/17
8.92E+17,"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!",0.566666667,Twitter for iPhone,31/7/17
8.92E+17,"If ObamaCare is hurting people, &amp, it is, why shouldn't it hurt the insurance companies &amp, why should Congress not be paying what public pays?",0,Twitter for iPhone,31/7/17
8.92E+17,"Don't give up Republican Senators, the World is watching: Repeal &amp, Replace...and go to 51 votes (nuke option), get Cross State Lines &amp, more.",0.25,Twitter for iPhone,30/7/17
8.91E+17,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!",0.541666667,Twitter for iPhone,29/7/17
8.91E+17,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...",-0.6125,Twitter for iPhone,29/7/17
8.91E+17,"""I love reading about all of the """"geniuses"""" who were so instrumental in my election success. Problem is, most don't exist. #Fake News! MAGA""",0.16875,Twitter for iPhone,29/7/17
8.91E+17,"Unless the Republican Senators are total quitters, Repeal &amp, Replace is not dead! Demand another vote before voting on any other bill!",-0.010416667,Twitter for iPhone,29/7/17
8.91E+17,"If a new HealthCare Bill is not approved quickly, BAILOUTS for Insurance Companies and BAILOUTS for Members of Congress will end very soon!",0.23989899,Twitter for iPhone,29/7/17
8.91E+17,"""After seven years of """"talking"""" Repeal &amp, Replace, the people of our great country are still being forced to live with imploding ObamaCare!""",0.223484848,Twitter for iPhone,29/7/17
8.91E+17,"If the Senate Democrats ever got the chance, they would switch to a 51 majority vote in first minute. They are laughing at R's. MAKE CHANGE!",0.3125,Twitter for iPhone,29/7/17
8.91E+17,"....8 Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!",0.333571429,Twitter for iPhone,29/7/17
8.84E+17,"Thank you @SenatorDole, very kind! https://t.co/cXrYiK46Qq",0.975,Twitter for iPhone,9/7/17
8.91E+17,Republicans in the Senate will NEVER win if they don't go to a 51 vote majority NOW. They look like fools and are just wasting time......,-0.4,Twitter for iPhone,29/7/17
8.91E+17,"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!",0.24,Twitter for iPhone,29/7/17
8.91E+17,"Republican Senate must get rid of 60 vote NOW! It is killing the R Party, allows 8 Dems to control country. 200 Bills sit in Senate. A JOKE!",0,Twitter for iPhone,29/7/17
8.91E+17,"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military &amp, low oil prices. Witch Hunt! https://t.co/mMSxj4Su5z",0.052083333,Twitter for iPhone,29/7/17
8.91E+17,I would like to thank Reince Priebus for his service and dedication to his country. We accomplished a lot together and I am proud of him!,0.6,Twitter for iPhone,28/7/17
8.91E+17,...and a Great Leader. John has also done a spectacular job at Homeland Security. He has been a true star of my Administration,0.583333333,Twitter for iPhone,28/7/17
8.91E+17,I am pleased to inform you that I have just named General/Secretary John F Kelly as White House Chief of Staff. He is a Great American....,0.325,Twitter for iPhone,28/7/17
8.91E+17,Departing for Long Island now. An area under siege from #MS13 gang members. We will not rest until #MS13 is eradicated. #LESM https://t.co/GsgbBUXyHS,-0.05,Twitter for iPhone,28/7/17
8.91E+17,"We will always ENFORCE our laws, PROTECT our borders, and SUPPORT our police! #LESMHarrisburg, Pennsylvania #FlashbackFriday #MS13 https://t.co/79Tskiv69j",0,Twitter for iPhone,28/7/17
8.91E+17,"...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills &amp, budgets need 60 votes....",0.5,Twitter for iPhone,28/7/17
8.91E+17,"If Republicans are going to pass great future legislation in the Senate, they must immediately go to a 51 vote majority, not senseless 60...",0.4,Twitter for iPhone,28/7/17
8.91E+17,"3 Republicans and 48 Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!",-0.097222222,Twitter for iPhone,28/7/17
8.91E+17,"Go Republican Senators, Go! Get there after waiting for 7 years. Give America great healthcare!",1,Twitter for iPhone,28/7/17
8.91E+17,Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise https://t.co/qOolNmB65d https://t.co/6OCn9JfMAG,0.193181818,Twitter for iPhone,27/7/17
8.91E+17,Big progress being made in ridding our country of MS-13 gang members and gang members in general. MAKE AMERICA SAFE AGAIN!,0.225,Twitter for iPhone,27/7/17
8.91E+17,"""...about then candidate Trump."""" Catherine Herridge @FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting.""",-0.625,Twitter for iPhone,27/7/17
8.91E+17,"""""""One of the things that has been lost in the politics of this situation is that the Russians collected and spread negative information.....""",-0.3,Twitter for iPhone,27/7/17
8.91E+17,"Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!",-0.097222222,Twitter for iPhone,27/7/17
8.91E+17,"""Wow, the Failing @nytimes said about @foxandfriends """"....the most powerful T.V. show in America.""""""",0.3,Twitter for iPhone,27/7/17
8.90E+17,IN AMERICA WE DON'T WORSHIP GOVERNMENT - WE WORSHIP GOD!🎥https://t.co/jIejSgVnnA,0,Twitter for iPhone,26/7/17
8.90E+17,"...big dollars ($700,000) for his wife's political run from Hillary Clinton and her representatives. Drain the Swamp!",0,Twitter for iPhone,26/7/17
8.90E+17,"Why didn't A.G. Sessions replace Acting FBI Director Andrew McCabe, a Comey friend who was in charge of Clinton investigation but got....",0,Twitter for iPhone,26/7/17
8.90E+17,....victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you,0.077777778,Twitter for iPhone,26/7/17
8.90E+17,....Transgender individuals to  serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,0.1,Twitter for iPhone,26/7/17
8.90E+17,"After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow......",-0.1,Twitter for iPhone,26/7/17
8.90E+17,"Senator @lisamurkowski of the Great State of Alaska really let the Republicans, and our country, down yesterday. Too bad!",-0.007638889,Twitter for iPhone,26/7/17
8.90E+17,The crowd in Ohio was amazing last night - broke all records. We all had a great time in a great State. Will be back soon!,0.44,Twitter for iPhone,26/7/17
8.90E+17,"Just arrived in Youngstown, Ohio with @FLOTUS Melania!#MakeAmericaGreatAgain🇺🇸🎥https://t.co/A1mrxSksR3 https://t.co/jWX9yBlX8z",0,Twitter for iPhone,25/7/17
8.90E+17,.@SenJohnMcCain-Thank you for coming to D.C. for such a vital vote. Congrats to all Rep. We can now deliver grt healthcare to all Americans!,0.0625,Twitter for iPhone,25/7/17
8.90E+17,Joint Press Conference with Prime Minister Saad Hariri of Lebanon beginning shortly. Join us live!➡️https://t.co/7pquWbEutn https://t.co/JHVHKgrPOY,0,Twitter for iPhone,25/7/17
8.90E+17,"""""""America's Labor Market Continues to Boom"""" JOBS, JOBS, JOBS! https://t.co/LuOaR1Iz2e""",0,Twitter for iPhone,25/7/17
8.90E+17,Will be traveling to the Great State of Ohio tonight. Big crowd expected. See you there!,0.225,Twitter for iPhone,25/7/17
8.90E+17,This will be a very interesting day for HealthCare.The Dems are obstructionists but the Republicans can have a great victory for the people!,0.825,Twitter for iPhone,25/7/17
8.90E+17,"Working on major Trade Deal with the United Kingdom. Could be very big &amp, exciting. JOBS! The E.U. is very protectionist with the U.S. STOP!",0.171875,Twitter for iPhone,25/7/17
8.90E+17,"Jared Kushner did very well yesterday in proving he did not collude with the Russians. Witch Hunt. Next up, 11 year old Barron Trump!",0.108333333,Twitter for iPhone,25/7/17
8.90E+17,So great that John McCain is coming back to vote. Brave - American hero! Thank you John.,0.4,Twitter for iPhone,25/7/17
8.90E+17,"ObamaCare is torturing the American People.The Democrats have fooled the people long enough. Repeal or Repeal &amp, Replace! I have pen in hand.",-0.016666667,Twitter for iPhone,25/7/17
8.90E+17,"Big day for HealthCare. After 7 years of talking, we will soon see whether or not Republicans are willing to step up to the plate!",0.15625,Twitter for iPhone,25/7/17
8.90E+17,"Problem is that the acting head of the FBI &amp, the person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from H for wife!",0,Twitter for iPhone,25/7/17
8.89E+17,Sean Spicer is a wonderful person who took tremendous abuse from the Fake News Media - but his future is bright!,0.341666667,Twitter for iPhone,22/7/17
8.90E+17,"Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails &amp, DNC server) &amp, Intel leakers!",-0.2796875,Twitter for iPhone,25/7/17
8.90E+17,"""Ukrainian efforts to sabotage Trump campaign - """"quietly working to boost Clinton."""" So where is the investigation A.G. @seanhannity""",0,Twitter for iPhone,25/7/17
8.90E+17,Is Fake News Washington Post being used as a lobbyist weapon against Congress to keep Politicians from looking into Amazon no-tax monopoly?,-0.5,Twitter for iPhone,25/7/17
8.90E+17,So many stories about me in the @washingtonpost are Fake News. They are as bad as ratings challenged @CNN. Lobbyist for Amazon and taxes?,-0.233333333,Twitter for iPhone,25/7/17
8.90E+17,"The Amazon Washington Post fabricated the facts on my ending massive, dangerous, and wasteful payments to Syrian rebels fighting Assad.....",-0.2,Twitter for iPhone,25/7/17
8.90E+17,Any senator who votes against starting debate is telling America that you are fine w/ the #OCareNightmare! Remarks: https://t.co/tSvWaMdxBA https://t.co/DI7e78hr6N,0.260416667,Twitter for iPhone,24/7/17
8.90E+17,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://t.co/Yxm94XKtuv",-0.8,Twitter for iPhone,24/7/17
8.89E+17,"Republicans have a last chance to do the right thing on Repeal &amp, Replace after years of talking &amp, campaigning on it.",0.142857143,Twitter for iPhone,24/7/17
8.89E+17,"""Sleazy Adam Schiff, the totally biased Congressman looking into """"Russia,"""" spends all of his time on television pushing the Dem loss excuse!""",-0.03125,Twitter for iPhone,24/7/17
8.89E+17,"So why aren't the Committees and investigators, and of course our beleaguered A.G., looking into Crooked Hillarys crimes &amp, Russia relations?",0,Twitter for iPhone,24/7/17
8.89E+17,"""After 1 year of investigation with Zero evidence being found, Chuck Schumer just stated that """"Democrats should blame ourselves,not Russia.""""""",0,Twitter for iPhone,24/7/17
8.89E+17,"Drain the Swamp should be changed to Drain the Sewer - it's actually much worse than anyone ever thought, and it begins with the Fake News!",-0.5125,Twitter for iPhone,24/7/17
8.89E+17,"Thank you to @LOUDOBBS for giving the first six months of the Trump Administration an A+. S.C.,reg cutting,Stock M, jobs,border etc. = TRUE!",0.34375,Twitter for iPhone,24/7/17
8.89E+17,"If Republicans don't Repeal and Replace the disastrous ObamaCare, the repercussions will be far greater than any of them understand!",0.008333333,Twitter for iPhone,24/7/17
8.89E+17,"It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!",-0.200757576,Twitter for iPhone,23/7/17
8.89E+17,"It's very sad that Republicans, even some that were carried over the line on my back, do very little to protect their President.",-0.297916667,Twitter for iPhone,23/7/17
8.89E+17,"As the phony Russian Witch Hunt continues, two groups are laughing at this excuse for a lost election taking hold, Democrats and Russians!",-0.03125,Twitter for iPhone,23/7/17
8.87E+17,Most politicians would have gone to a meeting like the one Don jr attended in order to get info on an opponent. That's politics!,0.625,Twitter for iPhone,17/7/17
8.89E+17,"American steel &amp, American hands have constructed a 100,000 ton message to the world: American MIGHT IS SECOND TO NONE!#USSGeraldRFord #USA https://t.co/Pibf37Eybg",0,Twitter for iPhone,22/7/17
8.89E+17,Join me live for the commissioning ceremony of the USS Gerald R. Ford!➡️https://t.co/F78iOR64TW #USA https://t.co/PrVceEmPOB,0.136363636,Twitter for iPhone,22/7/17
8.89E+17,"ObamaCare is dead and the Democrats are obstructionists, no ideas or votes, only obstruction. It is solely up to the 52 Republican Senators!",-0.1,Twitter for iPhone,22/7/17
8.89E+17,"The Republican Senators must step up to the plate and, after 7 years, vote to Repeal and Replace. Next, Tax Reform and Infrastructure. WIN!",0.5,Twitter for iPhone,22/7/17
8.89E+17,"In all fairness to Anthony Scaramucci, he wanted to endorse me 1st, before the Republican Primaries started, but didn't think I was running!",0,Twitter for iPhone,22/7/17
8.89E+17,"My son Donald openly gave his e-mails to the media &amp, authorities whereas Crooked Hillary Clinton deleted (&amp, acid washed) her 33,000 e-mails!",0,Twitter for iPhone,22/7/17
8.89E+17,"...What about all of the Clinton ties to Russia, including Podesta Company, Uranium deal, Russian Reset, big dollar speeches etc.",0,Twitter for iPhone,22/7/17
8.89E+17,"So many people are asking why isn't the A.G. or Special Council looking at the many Hillary Clinton or Comey crimes. 33,000 e-mails deleted?",0.452380952,Twitter for iPhone,22/7/17
8.89E+17,"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",0.066666667,Twitter for iPhone,22/7/17
8.89E+17,"This morning I will be going to the Commissioning Ceremony for the largest aircraft carrier in the world, The Gerald R. Ford.  Norfolk, Va.",0,Twitter for iPhone,22/7/17
8.89E+17,"The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security",-0.037337662,Twitter for iPhone,22/7/17
8.89E+17,"A new INTELLIGENCE LEAK from the Amazon Washington Post,this time against A.G. Jeff Sessions.These illegal leaks, like Comey's, must stop!",-0.244318182,Twitter for iPhone,22/7/17
8.88E+17,Manufacturers’ record-high optimism reported in the 1st qtr has carried into the 2nd qtr of 2017 via @ShopFloorNAM:https://t.co/a42fNElct1 https://t.co/WHZtcAxhRQ,0,Twitter for iPhone,21/7/17
8.88E+17,#MadeInAmerica🇺🇸📸https://t.co/39dwlGHI7R https://t.co/VfIrc5Xssx,0,Twitter for iPhone,21/7/17
8.88E+17,"Billions of dollars in investments &amp, thousands of new jobs in America! An initiative via Corning, Merck &amp, Pfizer: https://t.co/QneN48bSiq https://t.co/5VtMfuY3PM",0.170454545,Twitter for iPhone,21/7/17
8.88E+17,"Departing The Pentagon after meetings with @VP Pence, Secretary James Mattis, and our great teams. #MAGA🇺🇸 https://t.co/5d1MSzhjQS",0.8,Twitter for iPhone,20/7/17
8.88E+17,"Melania and I send our thoughts and prayers to Senator McCain, Cindy, and their entire family. Get well soon. https://t.co/fONWVlmYyz",0,Twitter for iPhone,20/7/17
8.88E+17,"The Republicans never discuss how good their healthcare bill is, &amp, it will get even better at lunchtime.The Dems scream death as OCare dies!",0.6625,Twitter for iPhone,19/7/17
8.88E+17,I will be having lunch at the White House today with Republican Senators concerning healthcare. They MUST keep their promise to America!,0,Twitter for iPhone,19/7/17
8.87E+17,The Fake News is becoming more and more dishonest! Even a dinner arranged for top 20 leaders in Germany is made to look sinister!,0.064285714,Twitter for iPhone,19/7/17
8.87E+17,"""Fake News story of secret dinner with Putin is """"sick."""" All G 20 leaders, and spouses, were invited by the Chancellor of Germany. Press knew!""",-0.597619048,Twitter for iPhone,19/7/17
8.87E+17,The Senate must go to a 51 vote majority instead of current 60 votes. Even parts of full Repeal need 60. 8 Dems control Senate. Crazy!,-0.133333333,Twitter for iPhone,18/7/17
8.87E+17,"With only a very small majority, the Republicans in the House &amp, Senate need more victories next year since Dems totally obstruct, no votes!",0.035,Twitter for iPhone,18/7/17
8.87E+17,"As I have always said, let ObamaCare fail and then come together and do a great healthcare plan. Stay tuned!",0.25,Twitter for iPhone,18/7/17
8.87E+17,"We were let down by all of the Democrats and a few Republicans. Most Republicans were loyal, terrific &amp, worked really hard. We will return!",0.018865741,Twitter for iPhone,18/7/17
8.87E+17,"Republicans should just REPEAL failing ObamaCare now &amp, work on a new Healthcare Plan that will start from a clean slate. Dems will join in!",0.297348485,Twitter for iPhone,18/7/17
8.87E+17,I am at the @USGA  #USWomensOpen. An amateur player is co-leading for the first time in many decades - very exciting!,0.246875,Twitter for iPhone,16/7/17
8.87E+17,The #USSJohnFinn will provide essential capabilities to keep America safe. Our sailors are the best anywhere in the world. Congratulations! https://t.co/yTnMwSh1Kg,0.5,Twitter for iPhone,16/7/17
8.87E+17,"The ABC/Washington Post Poll, even though almost 40% is not bad at this time, was just about the most inaccurate poll around election time!",0.4875,Twitter for iPhone,16/7/17
8.87E+17,"With all of its phony unnamed sources &amp, highly slanted &amp, even fraudulent reporting, #Fake News is DISTORTING DEMOCRACY in our country!",-0.2325,Twitter for iPhone,16/7/17
8.87E+17,Thank you to former campaign adviser Michael Caputo for saying so powerfully that there was no Russian collusion in our winning campaign.,0.2,Twitter for iPhone,16/7/17
8.87E+17,"Thank you to all of the supporters, who far out-numbered the protesters, yesterday at the Women's U.S. Open. Very cool!",0.222916667,Twitter for iPhone,16/7/17
8.87E+17,"HillaryClinton can illegally get the questions to the Debate &amp, delete 33,000 emails but my son Don is being scorned by the Fake News Media?",-0.5,Twitter for iPhone,16/7/17
8.86E+17,The women played great today at the @USGA #USWomensOpen🇺🇸 I look forward to being there tomorrow for the final round! https://t.co/2oWyptgfIY,0.183333333,Twitter for iPhone,16/7/17
8.86E+17,"Just got to the #USWomensOpen in Bedminster, New Jersey. People are really happy with record high stock market - up over 17% since election!",0.378787879,Twitter for iPhone,15/7/17
8.86E+17,MAKE AMERICA GREAT AGAIN! https://t.co/3eYF3nir4B,1,Twitter for iPhone,15/7/17
8.86E+17,"Stock Market hit another all-time high yesterday - despite the Russian hoax story! Also, jobs numbers are starting to look very good!",0.29,Twitter for iPhone,15/7/17
8.86E+17,Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!,0.368181818,Twitter for iPhone,15/7/17
8.86E+17,"I will be at the @USGA #USWomensOpen in Bedminster, NJ tomorrow. Big crowds expected &amp, the women are playing great-should be very exciting!",0.129166667,Twitter for iPhone,15/7/17
8.86E+17,Honored to serve as Commander-in-Chief to the courageous men and women of our U.S. Armed Forces. A grateful nation thanks you! https://t.co/wERNV7J4oO,0.25,Twitter for iPhone,15/7/17
8.86E+17,"Just landed from Paris, France. It was an incredible visit with President @EmmanuelMacron. A lot discussed and accomplished in two days!",0.575,Twitter for iPhone,14/7/17
8.86E+17,"Left Paris for U.S.A. Will be heading to New Jersey and attending the#USWomensOpen, their most important tournament, this afternoon.",0.259090909,Twitter for iPhone,14/7/17
8.86E+17,"Great conversations with President @EmmanuelMacron and his representatives on trade, military and security.",0.35,Twitter for iPhone,14/7/17
8.86E+17,"The United States mourns for the victims of Nice, France. We pledge our solidarity with France against terror. 🇺🇸🇫🇷 https://t.co/7irbz08oT3",0.6,Twitter for iPhone,14/7/17
8.86E+17,It was a great honor to represent the United States at the magnificent #BastilleDay parade. Congratulations President @EmmanuelMacron! https://t.co/1J4vZiy98y,0.495833333,Twitter for iPhone,14/7/17
8.86E+17,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,0.331349206,Twitter for iPhone,14/7/17
8.86E+17,"After all of these years of suffering thru ObamaCare, Republican Senators must come through as they have promised!",0,Twitter for iPhone,14/7/17
8.86E+17,"So impt Rep Senators, under leadership of @SenateMajLdr McConnell get healthcare plan approved. After 7yrs of O'Care disaster, must happen!",0,Twitter for iPhone,14/7/17
8.86E+17,"Republicans Senators are working hard to get their failed ObamaCare replacement approved. I will be at my desk, pen in hand!",-0.458333333,Twitter for iPhone,14/7/17
8.86E+17,"Great evening with President @EmmanuelMacron &amp, Mrs. Macron. Went to Eiffel Tower for dinner. Relationship with France stronger than ever. https://t.co/ib1pdUYoEU",0.8,Twitter for iPhone,14/7/17
8.86E+17,Great bilateral meetings at Élysée Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. https://t.co/IOSoC0MdPv,0.8,Twitter for iPhone,13/7/17
8.86E+17,"President @EmmanuelMacron,Thank you for the beautiful welcome ceremony at Les Invalides today! https://t.co/RKir1GcRrB",0.925,Twitter for iPhone,13/7/17
8.85E+17,"Melania and I were thrilled to join the dedicated men and women of the @USEmbassyFrance, members of the U.S. Military and their families. https://t.co/ZSdsJ0Bsbl",0.25,Twitter for iPhone,13/7/17
8.85E+17,"Big WIN today for building the wall. It will secure the border &amp, save lives. Now the full House &amp, Senate must act! ➡️https://t.co/TTg7lvBdo2 https://t.co/xhiknXko70",0.409375,Twitter for iPhone,12/7/17
8.85E+17,"JOBS, JOBS, JOBS! #MAGA🇺🇸 https://t.co/HScS4Y9ZJK",0,Twitter for iPhone,12/7/17
8.85E+17,Stock market hits another high with spirit and enthusiasm so positive. Jobs outlook looking very good! #MAGA🇺🇸 https://t.co/Vwxsb2vWGe,0.462424242,Twitter for iPhone,12/7/17
8.85E+17,"Getting rdy to leave for France @ the invitation of President Macron to celebrate &amp, honor Bastille Day and 100yrs since U.S. entry into WWI.",0,Twitter for iPhone,12/7/17
8.85E+17,"""""""After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture."""" https://t.co/gDGgejqFMs""",0.15,Twitter for iPhone,12/7/17
8.85E+17,"The W.H. is functioning perfectly, focused on HealthCare, Tax Cuts/Reform &amp, many other things. I have very little time for watching T.V.",0.2828125,Twitter for iPhone,12/7/17
8.85E+17,Why aren't the same standards placed on the Democrats. Look what Hillary Clinton may have gotten away with. Disgraceful!,0,Twitter for iPhone,12/7/17
8.85E+17,""".@WashTimes states """"Democrats have willfully used Moscow disinformation to influence the presidential election against Donald Trump.""""""",0,Twitter for iPhone,12/7/17
8.85E+17,"ISIS is on the run &amp, will soon be wiped out of Syria &amp, Iraq, illegal border crossings are way down (75%) &amp, MS 13 gangs are being removed.",-0.327777778,Twitter for iPhone,12/7/17
8.85E+17,"""Remember, when you hear the words """"sources say"""" from the Fake Media, often times those sources are made up and do not exist.""",-0.5,Twitter for iPhone,12/7/17
8.85E+17,"My son Donald did a good job last night. He was open, transparent and innocent. This is the greatest Witch Hunt in political history. Sad!",0.225,Twitter for iPhone,12/7/17
8.85E+17,"My son, Donald, will be interviewed by @seanhannity tonight at 10:00 P.M. He is a great person who loves our country!",1,Twitter for iPhone,12/7/17
8.85E+17,Marine Plane crash in Mississippi is heartbreaking. Melania and I send our deepest condolences to all!,0,Twitter for iPhone,11/7/17
8.85E+17,Working hard to get the Olympics for the United States (L.A.). Stay tuned!,-0.364583333,Twitter for iPhone,11/7/17
8.85E+17,"The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They  can't win so all they do is slow things down &amp, obstruct!",0.141111111,Twitter for iPhone,11/7/17
8.84E+17,"If Chelsea Clinton were asked to hold the seat for her mother,as her mother gave our country away, the Fake News would say CHELSEA FOR PRES!",-0.625,Twitter for iPhone,10/7/17
8.84E+17,"When I left Conference Room for short meetings with Japan and other countries, I asked Ivanka to hold seat. Very standard. Angela M agrees!",-0.03125,Twitter for iPhone,10/7/17
8.84E+17,I cannot imagine that Congress would dare to leave Washington without a beautiful new HealthCare bill fully approved and ready to go!,0.412121212,Twitter for iPhone,10/7/17
8.84E+17,James Comey leaked CLASSIFIED INFORMATION to the media. That is so illegal!,-0.625,Twitter for iPhone,10/7/17
8.84E+17,"The fact that President Putin and I discussed a Cyber Security unit  doesn't mean I think it can happen. It can't-but a ceasefire can,&amp, did!",-0.390625,Twitter for iPhone,10/7/17
8.84E+17,Syrian ceasefire seems to be holding. Many lives can be saved. Came out of meeting. Good!,0.6875,Twitter for iPhone,9/7/17
8.84E+17,"""For years, even as a """"civilian,"""" I listened as Republicans pushed the Repeal and Replace of ObamaCare. Now they finally have their chance!""",0,Twitter for iPhone,9/7/17
8.84E+17,"Sanctions were not discussed at my meeting with President Putin. Nothing will be done until the Ukrainian &amp, Syrian problems are solved!",0,Twitter for iPhone,9/7/17
8.84E+17,...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?,-0.25,Twitter for iPhone,9/7/17
8.84E+17,"...and safe. Questions were asked about why the CIA &amp, FBI had to ask the DNC 13 times for their SERVER, and were rejected, still don't....",0.5,Twitter for iPhone,9/7/17
8.84E+17,"Putin &amp, I discussed forming an impenetrable Cyber Security unit    so that election hacking, &amp, many other negative things, will be guarded..",0.11875,Twitter for iPhone,9/7/17
8.84E+17,...We negotiated a ceasefire in parts of Syria which will save lives. Now it is time to move forward in working constructively with Russia!,0,Twitter for iPhone,9/7/17
8.84E+17,I strongly pressed President Putin twice about Russian meddling in our election. He vehemently denied it. I've already given my opinion.....,0.216666667,Twitter for iPhone,9/7/17
8.84E+17,The G 20 Summit was a great success for the U.S. - Explained that the U.S. must fix the many bad trade deals it has made. Will get done!,0.18125,Twitter for iPhone,9/7/17
8.84E+17,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade &amp, North Korea.",0.5,Twitter for iPhone,8/7/17
8.84E+17,"Law enforcement &amp, military did a spectacular job in Hamburg. Everybody felt totally safe despite the anarchists. @PolizeiHamburg #G20Summit",0.333333333,Twitter for iPhone,8/7/17
8.84E+17,The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. Thank you!,0.766666667,Twitter for iPhone,8/7/17
8.84E+17,We will fight the #FakeNews with you! https://t.co/zOMiXTeLJq,0,Twitter for iPhone,8/7/17
8.83E+17,"Great first day with world leaders at the #G20Summit here in Hamburg, Germany. Looking forward to day two! #USA https://t.co/bLKgZKQemw",0.55625,Twitter for iPhone,7/7/17
